text,label
اب روعه روعه مثالي ربي افضلو و البنوته محلاها ربي يشفيها,positive
ابشرك بالخير,positive
ابشع ممثل اكبر ممثل عاار على قنواات تونسية مشي متربي سبحاان الله أنا حاير كيفااش يقدم في قناة تونسية اخووك جزاائري,negative
ابصراحه روعه,positive
ابطال غسان مرتبطين ارتباط وثيق مع بنادقهم يسعون لإقتنائها يخبرك غسان ان عليك ان تحصل على بندقيتك اشتريها اسرقها احصل عليها بالقوه المهم ان تكون معك والاهم ان تستخدمها لا تخبئها وتدفنها واجعل دويها خرس كل صوت عداها وقاتل لا تبحث هن سبب للقتال أنت لا تستطيع ان تسأل مقاتلا لماذا تقاتل كأنك تسأل رجلا لماذا أنت ذكر تشبث بالبندقية لتفخر بك وتفخر بها رجال غسان هم رجال البنادق,positive
ابعثهم ايرهزو عيلة واطية تغشش عليها خاطر عرست و ماتغشش من روحو يخدم فيها من عمر الستة سنين في الديار لايعرف تحرشو بيها لا اغتصبوها لا تأكل لا تلبس لا مريضة لا صحيحة واختها المسمامة ياويلك آش باش يصير فيك من شرك كارما إلما تشوف الويل وارجع موش باش اسامحها أما خاطر قالولوا باش يعاونوك الناس بالفلوس أما كان تبدى قاسي ماتنجمش تستعطف الناس يعني رجع على وسخ الدنيا إلي يبيع صغيراتو و خاصة بنات باش يصرفو عليه عمرو لا يتصلح و عمرو لا يولي انسان عندو ضمير و انسانية توى يعاونوك الناس إلي عندها ضمير و آقف على ساءق و طيش عليك الكوازي انتهازيين خايفين من كلام الناس أما ماخافوش من ربهم استغل صغيرات في خدمة الديار لا يرجى منهم خير,negative
ابعثولنا فلوسنا شيحتولنا رياقنا آلله لا تربحكم عاملين علينا مزية,negative
ابعثولهم البضاعة عن طريق الباخرة و خلوهم معتصمين لوين يقلقو,negative
ابعدها انت برك,negative
ابغض الحلال عند الله ليس الطلاق لكن ان تتزوج انسان ماتحبه,negative
ابق قويا شامخا عزيزا ومذهلا امام الاخرين ثم اذهب وعش ضعفك كاملا امام الله,positive
ابك ابك,positive
ابلغ عزيزا في ثنايا القلب منزله أني وإن كنت لا ألقاه ألقاه,positive
ابله وموش بلستو هذيكة,negative
ابليس ينهي على المنكر,negative
اب مثالي الله يوفقه,positive
ابناء البارشا حالفين ينتقمو قبل منير واليوم ساندرو,positive
ابهم من موزاييك ما فماش لانهم نهضاويين يقبظو في الفلوس و هذا واضح جدا لا جدال فيه,negative
ابهم واجهل واحد شفتو,negative
ابهيم حيحون,negative
ابو أبو الوعد العربي لا يزال الأمل قائم,positive
ابو الركاكه و البلاده,negative
ابو جهل هذا العصر ومع ذلك هو تحت التراب ويبقي وجه ربك ذو الجلال والاكرام لمن الملك اليوم للواحد الاحد,negative
ابو غضب,negative
ابي اعرف على اساس تقارنون هذا بهذا,negative
ابي اقرا هالكتاب,positive
ابي كلام حلو قبل لا انام,negative
ابي وجدتي رمضانكم في الجنه اجمل ان شاء الله,negative
اتأملك كأنك لوحة فريدة من نوعها لوحة تستوقف المارة رغم الزحام,positive
اتباع النبي احسن احتفال بمولده فالنتبع خطاه ان كنا نحبه,positive
اتتففووه على الراجل فيكم ياحاوين يا خونة,negative
اتجار بالطفلة السمرا باش تسوق غناية مقل حياك فكرة رخيصة و مهيش من قلبك و بينك و بين روحك نحسك متقزز من الحكاية و لعبها مكش عنصري,negative
اتحاد الشغل حكومه موازيه,negative
اتحدا إذا ما شفشو بعض في اكثر من لقطه توحي ان كلامي صح ركز في المقطع,positive
اتخممو كان في همهامه هذا الكل وليت اتسخفو يزيكم من الكذب توي كان يقلكم الواحد ها ثمة حرقه مضمونه راكم اخلقتو الفلوس تتوجد معادش تلو متين بشر الضمير ميت المهم النهب و الفلوس و نعبو كروشنا ديما ما يعجبكم شيء,negative
اتذهبين معي الي عالم لا يوجد به سوانا لا انا عاوزه شقه جنب امي,positive
اتربى ينعل بوك الكلب الماكلة والسبان,negative
اترت,negative
اتساءل لماذا ما يرفعوش قضايا ضد الفاسدين والسراق والكناترية والمتهربين من الضراءب هذا إلي افيد الشعب وبخصوص عبير او بشرى او التبيني او بالله اش باش افيدونا أحنا إلي نهبونا وقتلونا قاعدين يرتعوا ومحميين من طرف الدولة والدول الاستعمارية خاطر امرشولها في امورها انقولوا ربي افرج علينا وحتى ام البوعزيزي هربت لموريال ولا اتزيد تنجب لينا بوعزيزي جديد ونعملوا ثورة جديدة خخ,negative
اتسلفو من عند السراق إلي سرقو البلاد,negative
اتشرف فيك ابراهيم انت زميل وصديق صاحب قلب أبيض إلا أنك شقي صحفيا كما لقبتك في أول سطر من الإهداء,positive
اتصور والجزم و ان قلصون عبير انظف بكثير من وجوهكم الزوز يا لقلال الحياء و تتكلمون و تتكلمون تتشدقون بالحرية و الديمقراطيه اين نحن الان من هااذن فاليوم,negative
اتعب شوي و اعمل ترجمة بالأقليزية تولي حاجة باهية,positive
اتعجب من أناس تطغى انانيتهم وحبهم لذاتهم على صفاتهم فلا يأبهون بمشاعر غيرهم اتعجب لاناس يأخذون اللقمة من فم غيرهم ليشبعو أنفسهم,negative
اتعيش حياتك كامله طحان ولحاس لسيادك تفوه عليك يا خامج,negative
اتعيف مبلدك,negative
اتغار نعم اغار ممن من الذين رأوا الكعبة وطافوا حولها ولمسوا احجارها وانا لها مشتاق,positive
اتفرجنا,positive
اتف من التفاهه,negative
اتفه انسانة ريتهاا و تقول ممثلة منين جك الموهبة تفهاا و ساخيفة ت حمقاء و زيد عفشة و متصلحش فنانة تمشي تحل كيما قلت هيا حانوت كسكروتات موش تعلمت كلمتن بسوري ولات تعطي في حقوق لانسان تف تف تف تف عليها و على ملا حالة في تونس,negative
اتفه انسانة ريتها في حياتي ملا مستوا منحط,negative
اتفه برنامج,negative
اتفه بشر شفتو باش يقاصي في حياتو برشا نطلبلو من ربي يتوب عليه و يبدللو تفكيرو,negative
اتفه كتاب قرأته كل المراجع الاثباتات الى مستخدمها ملهاش اي اساس,negative
اتفه ما انجبت تونس,negative
اتفه ما شافت عيني,negative
اتفه ممثل عندو ثلاثة مسرحيات ردتوه ملك هه نتخاطر مع أيه شخص يتفرج في اعمالو التلفزيونية و يضحك من قلبو,negative
اتفه من هيك تفاهة لا يوجد ويقولو لباس هذا يتسمى وجيعة راس مع التافه نوفل,negative
اتفوه اعليك يكلببا,negative
اتفوه على ها الاشكال,negative
اتفوه عليك تسعة a سبعة ba,negative
اتفوه,negative
اتفوه يا اقزام الحجامة,negative
اتفووه حاشاكم جميعا,negative
اتفووه عايك و عاى إلي يفرج فيكم,negative
اتفووه على اولاد الرقاصة والي يتفرج فيهم,negative
اتفووه عليك و على أمثالك و على إلي خلفوك يا أنجس من النجاسة,negative
اتفووه عليهم,negative
اتقدم لك بكل عبارات الشتم والسب التي تحملها القواميس والمعاجم وبكل اللغات واللهجات عبر كل العصور قبل الميلاد و بعد الميلاد,negative
اتقو الله في غضبه اضأل مخلوقات الله قهرتنا وانتم تتحدثون على الرقص,negative
اتقو الله في هدا الشهر الكريم,positive
اتقو الله يا اصحاب القناة,positive
اتقول الحاللات الخطيرة إلي تستدعي المستشفى مهواش كبير موش صحيح الحقيقة انو الناس قاعدين اموتو في ديارهم والمستشفى ميقبلهمش,negative
اتقى الله ياعم رجع رزق اولاد خوك وخليك من القلب القاسح تاعك وخليك من قوالب تاعك ان الله يمهل ولا يهمل من فضلكم هدى قناتي في اليوتوب نحبك كل توانسة ولاد بلادى و المغاربة تحياتي,positive
اتكب سعدها,negative
اتلاف البص و مقرونة كوكتال مصارش هاو تكتيك ابو جلغة وين يوصل يا هملة,negative
اتلاف الكرامه,positive
اتلاف,negative
اتلاهاو بالمواطن توا الفلوس تدور في البلاد وتززينا,negative
اتلم المتعوس على خايب الرجا,negative
اتلم تنتون على تنتن واحد نتن و الثاني انتن,negative
اتلها بينا أحنا رانا تخذنا,negative
اتلهى في بلادك لفقر والهم برا حررها وحدك فلسطين,negative
اتلهي بالموتى الكوفيد في بلادك,negative
اتمن ان اسمع اخبارا ساره عن هاته العاءله و كل الاحترام و التقدير واتمنا السعاده و الهناء للاخت المطلقه وربي معاك ولا تحزني ربي في الوجود,positive
اتمناه رئيسا لكل العرب ابايعك اخي متشوق الى شعب عربي يتصف بالكرامة من المغرب,positive
اتمنى صافي سعيد رئيس تونس وسيف مخلوف رئيس وزراء,positive
اتمنى للريال الليغا لاجل زيدان وموراتا لكن ادعوا واتمنى خسارتهم في كارديف وفك العقده لليوفي وبوفون,negative
اتمنيت وليد التونسي اصرفق الخامج متاع شمس ابردلي فيه قلبي مخمجوا و ما صح عينوا الشيخ الفاضل ايقلو ربي قال ايتاء هذا الفعل و التجاهر به حراام و هو يناقش و نطالب بحريتي,negative
اتمني دعمكم لقناتي بالاشتراك لتكون مصدر رزق لي واولادي بعد الله أختكم مغترب من اليمن السعيد,positive
اتنين نص مثلا,negative
اتهناو موش راجعين,positive
اتو تعرضولها في الدورة,negative
اتوجه بتحيه خاصه لهذه الفنانه القديرة واتمنى لها التوفيق,positive
اتوقع لم اجد احدآ يهتم فيني من البشر بالفعل كن لله رب البشر يغنيك عنهم سبحانه,positive
اتوه الاتحاد يتكفل بذلك,positive
اتو ينيكو بعضهم بالحجر من بعيد عادي في بلاد العجائب,negative
اثرت فيا بزاف القصة الاخت شريرة رب يغفر و يسامح ران في وقت رب بعتلنا وباء و المساجد قفلت وناس مزالت حاملة الحقد في قلوبهم و على اشكون على اختها والاب بانلي خضرة فوق عشاء رب يهدي ويفرج عليها,negative
اثقل من نهار الاثنين,negative
اثنين منافقين على هذاكة اتفق,negative
اثير اروي عطشنا بنهايه في جزء ثالث لم القى مبرر لما فعله عزيز ولم يقنعني بل روايه فلتغفري بل خابت ضنوني,negative
اجا اشري وحده للميسيو باش كان فمى تقارب مع ياسمين ولا حاجه nouha boukali,positive
اجتمع المنافقين و قلابي الفيسة خاصة الكذب هه هه هه هه هه,negative
اجتمعنا اغراب وافترقنا احباب كنترول اعلن تخرجنا,positive
اجدع ناس,positive
اجد في عيناك ففي عينيك أرى الحياة واقرأ كل الكلام الذي بات في قلبك فأنا لا يزعجني قلة تعبيرك فعيناك تحدثني بصدق,positive
اجلدد يابو غلاب,negative
اجماع تحب اللعب,positive
اجمل اعنية,positive
اجمل حلقة اتفرجت فيها الله يوفقكم,positive
اجمل شعور عندما ترى النعم الكثيره من حولك ربي لك الحمد والشكر على نعم لاتعد ولاتحصى,positive
اجمل صوت و اجمل فنانة تونسية و اجمل امرأة تونسية,positive
اجمل لقطة يظهر فيها الواثقين بانفسهم من رفع يده للمنافسة دون تردد,positive
اجمل مافي الشوط الاول بعد الهدف منظر يشرح الصدر,positive
اجمل ماقيل في الحب وأشرف م قيل بالحب قوله لآ تؤذوني في عائشة,positive
اجمل مسلسل شفتو في حياتي,positive
اجمل مسلسل واجمل ممثلين,positive
اجمل واحلى حلقة شفتها وتحية لهده المرأة إلي كلامها من دهب كلو دروس وعبر وتحية الاكبر لامها ونعمة الامة,positive
اجهل من صباطي و لاعبة فيها سيد العريف,negative
اجواء عالمية فساد و فسق و فجور لا حول ولا قوة إلا بالله يا رب تهدي الناس اللهم ردنا اليك ردا جميلا,negative
احبابنا الي فارقونا في رحمتك يا رب العباد,negative
احباط معندها حتى تفسير اخر,negative
احب اقولكم سمعت اغنيه ديمي الجديده قبلكم,negative
احب ان اوجه مناشدة للرئيس العظيم قيس سعيد بان يمنح هذي السيدة مركزا اداريا تستفيد منه تونس لانها و الله لومسكت حقيبة وزارة الشباب و الرياضة ففي غضون عشر سنوات سيخرج جيل تونسي يضرب به المثل في التفوق العلمي الذي يرفع من شان تونس في ركب التقدم الحضاري عاشت تونس سيادة وشعبا وهنيئا لكم بابناءكم الرائعين,positive
احببت الكتاب لبساطته ولانه خلاصة لتجارب وتفكير عميق كان ذكاء منه حفظها في كتاب من خلال وصاياه لمست فيه حب وخوف الاب وحرصه على ابنه احببته بكل بساطة,positive
احببت عزيز من الجزء الاول ولكني كنت لا اريد منها المغفره ولكن الان اريد منها المغفره وان تتزوجه اثير جعلتني اشفق على عزبز اعشقه على الرغم من كل اخطائه وسخافاته,positive
احببتها,positive
احببتها,negative
احببت هذه الروايه وهي تجربتي الثانيه مع الرائعه رضوي عشور النضال الحروب المظاهرات الاعتراض الاعتقال المعتقلات تناولت رضوي عشور كل هذا بمنتهي السلاسه والعبقريه في روايه سيره ذاتيه لندي التي عاشت حياه المعتقلات لثلاث اجيال ابيها هي نفسها اخيها الاصغر تحتوي هذه الروايه علي كثير من المعلومات من كواليس المظاهرات الحروب من الي مزالت رضوي عشور تتربع علي عرش المفضلين لدي من الك تاب اظن ستظل مدي الحياه,positive
احب صوتك هذاك الي دوا الجروح واحب اسمك واضيع ان مرني طاريه,positive
احبطت من هذا الكتاب كان يتكلم عن الثوره الجراحات اللي صارت لرضوى كنت اتمنى لو اقرا شي عن طفولتها ووايام شبابها,negative
احبك عشرا ثمان لك و واحدة ل ضحكتك و الأخرى منهما ل صوتك اما يديك فعجز الكلام عن الكلام,positive
احبك,positive
احبك يا منال,positive
احبك يا وطني جى بالصحيفة في تعليق لرئيسة الحزب الحرعلى اعلان عدد من المحامين ايداع شكايات ضدها قائلة الرد سيكون في المحاكم وبالطرق القانونية في حين انها تعلن في تسعطاش من هد الشهر بقيامها مسيرة ضد الارهاب وتبيض الاموال و هيا محامية تعلم ان هده القضايا من انضار القطب القضائي وليس من انضار القصبة السؤال هل ان المسيرة تقوم مقام القضاء اوالغاية منها التشويش لتعطيل سير الحكومة كما وقع في مجلس النواب من تشويش من بعض الاحزاب ادى الى تعطيل عمل في احدى الجلسات ومع تعليق لها انها ستقدم اقتراحات للحكومة مع المسيرة كان من الافضل ان تقدمها بدون مسيرة ان كانت النية حسنة مع الحكومة و الله اعلم اخيرا ربي يحمي تونس من الارهاب و من الوباء والبلا و الفساد والمفسدين,positive
احب لندن لانه انولد فيها اجمل واحسن شخص بالدنيا,positive
احب هو اكون راقد وتجي خدمة ادق عليه الباب ويلقا لفلوس,positive
احتاج دعوة صادقة اليوم من كل روح تحمل لي قدرا يسيرا من الود دعوه من القلب إلى السماء,positive
احتجت أكثر من ساعة لأكتب في حديث الجنود ولأكون أدق لأكتب في ورد ولست متجاوزا إبداع الدكتور أيمن وحبي له واعترافي كل مرة بقلمه الروائي الجميل اختيار هذه المرة كان رائعا فرغم أني عشت في الأردن قرابة عاما من حياتي لم تكن أحداث اليرموك بالنسبة لنا إلا نكتة تقال عن ذاك الشرطي من حرس البادية الذي جاء ليضرب أحدهم فقال له الطالب أنا ماني يقصد أنا من مان ليرد عليه الشرطي ما يهم التخصص ظانا أنه ليس من الهندسة مثلا أحداث اليرموك لا تروى لا أحد يعرفها كل الذي يعرف أن الأمن دخل ذات مرة إلى اليرموك ثم حصلت اليرموك بعدها على إنذار حيث تحصل الجامعة حسب القانون على إنذار في كل مرة يدخل إليها الأمن والمفروض أن تغلق الجامعة بعد الإنذار الثالث ولكن هذا المفروض أصل إلى المهم أو الأهم وهو ورد أو أستاذ ورد ربما تقرأ كلامي ولكن سامحني لا زلت أعيش حالة من الغضب تجاهك محترما فرق العمر الذي استطعت تخمينه بـ عاما كونك تخرجت من الهندسة في وانا تخرجت انا من الهندسة كذلك في سامحني ليس بالغضب منك ولكن من منظومة التفكير التي تحكم عمل الإخوان والتي لم يتخلص منها الإخوان وغيرهم حتى الآن خاصة في حالات الغضب والانفعال والمواجهة والشعور بالانتصار والثورة أعجبتني حواراتك مع نفسك عن القيادة التي ولي اليك ولا أعلم ان كانت حقيقية أم أضافها الدكتور أيمن لكني كنت أتوقع على الأقل أن تنتج هذه الحوارات سلسلة أخرى من النتائج وليس الاستمرار لا أريد أن أحملك دماء سهى سالم والفتاة الأخرى التي نسيت اسمها ولا أعلم كم تحديدا استشهد في ذلك اليوم وددت لو أن هنالك رقما محددا للضحايا لكن القائد هو الذي يقدر الموقف ثم يحسب كل الأمور ويتحمل النتائج لن أطيل ولن أزايد أتمنى أن تتحول تجربتك إلى دليل معرفي إضافة إلى هذا الروائي آخر تكتبه بنفسك تكتبه أن كيف يتحمل القائد مسوليته الجماهير كلها في الثورات رهن كلمة القائد وليس رهن عقولها وخير مثال تلك الفتاة المسيحية والطلقة التي تأتي في صدر أحدهم من مظاهرة سيحاسب الله قطعا من أطلقها لكنه سيسأل كذلك قائد الثورة عن اختيار المكان السليم والوقت السليم رسالة مني لكل من يقرأ ويتبع الثورات الهب ات وانا ابن الثورة السورية وأفخر بذلك حتى اليوم كونك في الثورة لا يعني أن تسلم عقلك وجسدك وروحك لكلمة القائد فك وقرر واعترض وشارك حتى لا تجد نفسك بعد فترة من الزمن او الثورة مكانك وقائد الثورة في أمريكا شكرا لك لست متحاملا منك وأظنك تغيرت كثيرا أمريكا كفيلة بالتغيير عن تجربة الرحمة على أرواح الشهداء وغفر الله لكم,positive
احتجت لما يقارب الشهر للتخلص من تاثيرها بعد قرائتي لها خصوصا انها كانت الروايه الاولى لي من أدب السجون لا اعتقد أني سانساها روايه عملاقة كبطلها العملاق بصبره وجلده,positive
احتراماتي استاذي العزيز تلميذتك بترشيح المرسى,positive
احتراماتي سيدتي ما قاعداش تعطينا في الصحيح,negative
احتراماتي لجعفر و نور,positive
احتراماتي ليه انسان محترم و مبدع,positive
احترام زي قبل كل شي,positive
احترامي جعفور,positive
احترامي سي رؤوف يزداد تقديري لك بعد كل اطلالة الفنان الذي لا يناقش قضايا شعبه لا يستحق ان يكون فنانا,positive
احترماتي سيد الشيخ,positive
احترم الاستاذ احمد الشقيري جدا واكتب هنا عند تجربتي مع كتاب لا عن شخصيه الشقيري رائي الشخصي الكتاب سيي جدا ولغته ركيكه والصور ابيض واسود افضل ما عجبني في الكتاب في الغلاف كتب كن انت التغيير الذي تريد ان تراه في العالم اطلاقآ لا انصح بقرائه هذا الكتاب وتضييع الوقت فيه,negative
احترم تحترم لا تحشر نفسك بشي ما يخصك,negative
احترم روحك يا ليلا الشابي وانت عاملة في روحك سبة العري و قلة الحياء وتجي تتكلم على سيدك بورقيبة فلولاه لما كنت و لما درست في المدارس التي شيدها قتلك كانت مناضلة في عهد بورقيبة هه,negative
احترمها,positive
احترمها واحترم كل ممثل ينقل لنا شخصيات الواقع التونسي بكل مافيه من ايجاببات وسلبيات,positive
احترم هذا الرجل من اليوم لغدوة,positive
احترم هذا الشخص,positive
احترم هذي السيده,positive
احترمه كثيرا,positive
احتفال بقدوم الوزير الجديد وهو من فاقدي البصر,positive
احتفظ ب أولئك الذين لا يكترثون ب ترتيب أحاديثهم معك الذين يفرضون عليك نقاءهم دون تكلف و يخبئون لك حب يتشكل على هيئة دعاء,positive
احتفلنا اليوم في درنة ولأول مرة باليوم الوطني للزي الشعبي الليبي,positive
احتفلوا بيوم الأم بهدؤ ف هناك أمهات تتألم لفقد أبنائهم وهناك أيتام تتألم لفقد أمهاتهم يوم الام,negative
احداث الرواية افكارها متشابهة الى حد كبير مع تراب الماس اطاله وصف دقيق لشخصيات لم يكن لها بالغ الاثر على الاحداث تفاصيل اسهاب لا داعي له,negative
احداث المسلسل في تسعينات وهو يقله هرمنا من اجل هذي الحظة التارخية هه,negative
احداث بنات بدون موضوع صحيح انها ممتعه الاحداث وخصوصا انها حقيقيه لاكن لالها بدايه ولا نهايه,negative
احدهم كتب أبي ماعاد بيتنا حلوا كسائر البيوت أبي ألقاك في المنام وكلما أصحو تموت,negative
احد يجيب لي كتاب غفران يا جماعه,negative
احذروا من الفتنة فنحن مسلمون ربي يهدينا اجماعين تحيا تونس و ربي يحمي كل الدول الاسلامية,negative
احزاب بيوعه وعميله,negative
احزاب تسرق و تنهب و السياسيين عايشين فيها فساد و خراب للبلاد و كملو عليها البوليسية ظلم و سبان و تمرميد للزواولة و بعد يجيك واحد يقلك تونس بلاد الخير و يلزمك تحب الوطن و تضحي على جالها اقسم بالله أكثر دولة في العالم فيها ظلم هيا هاك البلاد الحرفة,negative
احساس الام يا رب ما يخيب الميما تكرم حنان الخضر,negative
احساسي يقول مباراة تحبس الانفاس تنتهي بفوز الملكي,positive
احس ان كلامه كله صحيح,positive
احسان مبدع مفكر عظيم جدا,positive
احسست اني سابق الصفحآت واحداث الروآيه لأبحث عن امهم المفقوده معهم وياللخيبه انتهت الروايه دون حتى التلميح لمكآن إختفاء الأم شي يقهر الروايه وكانها تقول لك باختصار انتبه فحولك ناس يضحون لاجلك يعطونك دون مقآبل ولكنك غافل عن هذآ لست جبرا على رد العطاء ولكن قد ره قبل ان تفقده,negative
احسن إلي يحب الرسول يصلي عليه أما الاحتفالات هيا بدعة عملوها التجار باش يبيع الزقوقو باسوام خيالية,negative
احسن إلي يحب النبي يصلي عليه ويسمع كلامو واكاهو كل عام وهوما مخوضينها في القيروان و الصغار ضايعة وتصبح الدنيا مقلوبة ارتحنا,positive
احسن اغنية,positive
احسن الفنانين إلي في تونس صلاح مصباح و مقداد السهيلي و محمد الجبالي,positive
احسن انسان ما شاء الله,positive
احسن باش الشعب كل شهر يجبد وزير وياكلو,positive
احسن برنامج رائع,positive
احسن بنقص خمج و وسخ و همجية,negative
احسنت استاذ,positive
احسنت النشر,positive
احسنت بلاد او بيك,positive
احسنت حمزة واصل اكشف الخراب و الفساد والعبث,positive
احسنت سي جلول,positive
احسنت سيد بوغلاب,positive
احسن توا الكيلو بصل يولي حق كيلو بانان,positive
احسن تونسي في العالم,positive
احسنت يا بو غلاب كلام من الصميم و في الصميم,positive
احسنت يا بو غلاب وربي يكثر من امثالك الذين هم قلة يعدن على رؤوس الاصابع,positive
احسنت ياسي محمد بوغلاب فسرت فابدعت واضيف لما ذكرت ان الله يخاطب نبيه صلا الله عليه وسلم ويقول عزه من قاءل وما انت بوكيل وان امم الاخلاق ما بقيت فان ما ذهبت اخلاقهم ذهبوا و الله سبحانه و تعالى اثنى على الاخلاق و اليوم نعيش في زمن العرب المتعفن والرديء لقد قرات في الفيسبوك بعض الجبناء من غير اسم والدبابير يهاجمونك لا تهتم واصل وربي معك,positive
احسنتي عملا يا محرزية تحياتي لكي,positive
احسن حاجة تصيرلك خاصة كي تكون نيتك صافية الله اعلم مناش منعت اخيب حالة لحم بنادم اخيب من لحم سيكو سيكو و حتى شحيبر لا يا ولدي اخطاك منها الله ما يعمل شيء بالفارغ كل شيء ليه سبب ايا السلام عليكم الدنيا قصيرة و كاذبة,negative
احسن حلقة شفتها على قناة عندي منقولك اغزالة اغزالة الهيبة و الجمال و الروح و الطاعة و الاحترام وااكلام الطيب و الرقي والتحضر ياليت الناس والاباء يكونو متل هاد النمودج جميلة و الله والوها اجمل,positive
احسن حلقة,positive
احسن سيتكوم عجبتني بالدموع,positive
احسن فريق يعجبنى أما ناقص ابراهيم هبليه,positive
احسن فلم تونسي واين ابان اولاد مفيدة تحية من عند خوتكم الدزيرية,positive
احسن قناة تونسية,positive
احسن,positive
احسن ما عملت,positive
احسن ما عملو,positive
احسن مثال للمرا التونسية الشهلولة و الضحاكة و قلبها صافي,positive
احسن مخرج في تونس حاليا سامي الفهري قوة في الافكار والسيناريوهات شكون موافقني,positive
احسن مسلسل التوا في الحلقات الأولى بين مسلسلات الأخرى صراحة براافو خدمة متعوب عليها بالرسمي,positive
احسن مسلسل برافو,positive
احسن مسلسل تونسي بدون منازع في التلفزة التونسسية,positive
احسن مسلسل شفتو bravo لتونس وبرافو للممثلين التوانسا bravo للمخرج ولطاقم العمل و الله راني بكييت على بدر كي سلم روحو قمة فالابدااع تحياتي من المغرب لتونس الخضراء,positive
احسن مسلسل في العالم ابداع bravo,positive
احسن مسلسل,positive
احسن مسلسل نوبة روعة صح,positive
احسن مسلسل هو و قضية أربعمياة و ستين زوز مسلسلات طيارة,positive
احسن ممثل البرنس,positive
احسن ممثلة في تونس,positive
احسن ممثلة,positive
احسن ممثل في ادوار الكول,positive
احسن من افلام الاجانب من اروع ما شاهدت,positive
احسن منشط سي علاء تحيه من العراق لاخواننا في تونس,positive
احسن هلاحتفلات إلى بكلها موبقات ماانزل الله بها من سلطان,negative
احسن واحد بلطي,positive
احسن واحد في البرنامج ربي ينورلك حياتك هشام الخلصي,positive
احسن واحد يضحكني,positive
احسن يعطيكم الصحه,positive
احشم على روحك توا انت متثقف لا الله الا الله وين قريت القانون متاع الكل,negative
احشم يا جوهر فالح كان في الكلام عيب عيب عيب عيب عيب,negative
احقر انسان ريت في حياتي تفوه عليه,negative
احقر من هكاا,negative
احقر من هكة هذا ما يسمي حرفيا ب إتلاف الكرامة ولو أنو معندكمش كرامة أصلا,negative
اح,positive
احكي عاي الموطن الموسخ حاش إلا ما يستهل كان على أعون النظافة ديما ما يخدموش,negative
احكيلنا شوية على الثعلب وخنارها,negative
احكيلنا على الأبراج  love you so much,positive
احلا امين احلا كاف احلا مكي و زكية يعمي راني نقدرك هه رياض النهدي,positive
احلا برنامج واحلا اكيب,positive
احلا برنامج والي احلا منه المذيع,positive
احلا بنات شفتهم و الله,positive
احلا تونس و الله تحية ليكم أبن ليبيا,positive
احلا جعفور ولد بلادي ولد مدنين ام التمر بلابيه الضحكة ما تحلا,positive
احلا جو تونسي,positive
احلا جو,positive
احلا صوت حوماني,positive
احلا ضيوف,positive
احلا عبد الحميد ربي معك,positive
احلا كادوريم,positive
احلام استثنائيه,positive
احلام فقيه وش معجبها فيه سبحان الله,positive
احلة ليلة خصتن كي مسكتتش المقداد شكيب رجل متربي برشا او يعرف كيفاش اوصل المعلومة,positive
احلف,positive
احلم احلم,negative
احلى النساء,positive
احلى برنامج اجتماعي تحية طيبة لفريق عندي ما نقلك و للاستاذ علاء الشابي من مغربية مقيمة باسبانيا,positive
احلى بنات شفتهم في حياتي ربي يخليهم لبعظاهم,positive
احلى بية في تونس,positive
احلى تحيه من المغرب الى سي جعفر,positive
احلى تستور في دنياا,positive
احلى تستور,positive
احلى تنائي,positive
احلى جربية,positive
احلى جعفور إن شاء الله تكون قدوة لبرشا ممثلين و إن شاء الله من حسن الى احسن,positive
احلى جعفور إن شاء الله تكون قدوة لبرشا ممثلين و إن شاء الله من حسن الى احسن و احلى تحية مني و من اهالي معتمدية بني خلاد الى جعفور ربي يكثر منك الناس,positive
احلى جعفور,positive
احلى جعفوور,positive
احلى حاجة في حي الخضراء,positive
احلى حسين ربي يحفظك و نشاله من حسن الى احسن بحبك مووت,positive
احلى حلقة تحية لبدر وبيرم وبرهيم أنا من الجزائر,positive
احلى حلقة كيم قال هشام الخلصي رجعتنا لزمان نجيب الخظاب,positive
احلى خبر سمعتو اليوم,positive
احلى دنيا يا دنيا اخرى منورين منورين منورين,positive
احلى رئيس حكومة,positive
احلى رمضان مع احلى قناة التاسعة,positive
احلى زوز,positive
احلى زياد برجي نجاحات مع اليسا,positive
احلى ساحل هه احيت هه,positive
احلى سيتكوم,positive
احلى شيخ تحيفة معلم و الله ثلاثة,positive
احلى شي يوم تحضن شخص تحبه وتسكر عيونك وقتها تحس انك بدنيا ثانييه,positive
احلى صباح لاحلى بنوتة عسولة,positive
احلى صباح مع احلى ابتسامة تشع من وجه طفولي بريء عيشوشة البشوشة يا احلى بنوتة يخليكي يارب ومايحرمناش من ضحكتك العسل,positive
احلى صوت تهبل ميمو و الله,positive
احلى غزالة من الغزالة الله لا يقطعلك ضحكة,positive
احلى فلة,positive
احلى فنان و يعجبني,positive
احلى فوزيات فوزي بن قمرة وفوزي الرويسي وفوزي البنزرتب,positive
احلى كوبل تحية من المغرب احب التفتح لي فتونس,positive
احلى كوميدى فى تونس,positive
احلى لقطة,positive
احلى لمين معلم ربى يحفظك,positive
احلى ما تنجم تسمع صوت أداء روعة,positive
احلى مسلسل هو اولاد مفيده,positive
احلى مسلسل وأحلى قناة الحوار التونسي,positive
احلى مسلسل و الله,positive
احلى نور خويا,positive
احلى نور شيبة,positive
